Date,Open,High,Low,Close,Adj Close,Volume
2013-08-29,69.250000,70.669998,69.040001,70.300003,43.880878,2661700
2013-08-30,70.430000,70.669998,69.779999,70.150002,43.787254,2800100
2013-09-03,71.190002,71.889999,69.800003,70.470001,43.987007,4316300
2013-09-04,69.230003,69.669998,68.940002,69.459999,43.356556,6404900
2013-09-05,69.400002,70.629997,69.239998,70.339996,43.905861,4686800
2013-09-06,70.629997,71.000000,69.980003,70.320000,43.893368,3255000
2013-09-09,70.349998,70.889999,70.260002,70.739998,44.155529,2886600
2013-09-10,71.309998,71.669998,70.820000,70.900002,44.255409,4361000
2013-09-11,71.089996,71.089996,70.260002,70.730003,44.149292,3891700
2013-09-12,70.739998,70.949997,70.080002,70.190002,43.812229,4248800
2013-09-13,70.480003,71.230003,70.389999,71.000000,44.317829,3647000
2013-09-16,71.959999,72.169998,71.160004,71.389999,44.561253,4312500
2013-09-17,71.639999,72.900002,71.410004,72.680000,45.366459,2937200
2013-09-18,72.879997,73.519997,72.510002,73.370003,45.797169,4927700
2013-09-19,73.459999,75.669998,73.000000,73.790001,46.375351,5150700
2013-09-20,73.889999,74.220001,72.930000,73.029999,45.897720,12059100
2013-09-23,72.599998,72.949997,71.779999,72.629997,45.646309,3255100
2013-09-24,72.660004,72.970001,72.309998,72.419998,45.514339,2537000
2013-09-25,72.470001,73.400002,72.089996,72.919998,45.828587,2448500
2013-09-26,73.389999,74.230003,73.110001,74.010002,46.513626,3188800
2013-09-27,73.699997,74.220001,73.300003,73.389999,46.123966,2364100
2013-09-30,72.370003,73.589996,72.099998,73.230003,46.023422,2032900
2013-10-01,73.290001,74.110001,73.250000,74.110001,46.576469,1805000
2013-10-02,73.760002,74.150002,72.919998,74.040001,46.532475,2122700
2013-10-03,73.940002,74.209999,72.570000,73.980003,46.494770,3364200
2013-10-04,73.860001,75.470001,73.650002,75.389999,47.380928,2933400
2013-10-07,74.750000,75.570000,74.349998,74.580002,46.871857,1764400
2013-10-08,74.400002,74.449997,72.800003,73.169998,45.985714,3140300
2013-10-09,73.290001,73.339996,72.269997,72.730003,45.709183,2939800
2013-10-10,74.629997,75.309998,73.779999,75.089996,47.192375,2726500
2013-10-11,75.150002,76.129997,74.879997,75.970001,47.745445,1822800
2013-10-14,75.559998,76.080002,75.089996,75.709999,47.582039,1990400
2013-10-15,75.669998,76.040001,75.089996,75.190002,47.255230,2472400
2013-10-16,75.750000,76.540001,75.209999,76.500000,48.078537,2543900
2013-10-17,76.169998,77.739998,76.169998,77.570000,48.750999,1882000
2013-10-18,77.639999,78.500000,77.150002,77.910004,48.964706,3210200
2013-10-21,78.129997,78.500000,77.730003,78.360001,49.247498,2250300
2013-10-22,78.220001,79.169998,78.070000,78.760002,49.498886,2174800
2013-10-23,78.540001,79.339996,78.000000,78.669998,49.442314,2738600
2013-10-24,78.860001,79.080002,77.889999,78.050003,49.052681,2580800
2013-10-25,78.080002,78.150002,75.639999,77.099998,48.455620,3630700
2013-10-28,77.190002,77.320000,75.320000,75.510002,47.456341,4249300
2013-10-29,73.029999,75.639999,72.529999,75.559998,47.487759,6004000
2013-10-30,75.959999,77.059998,75.029999,75.300003,47.324352,2821100
2013-10-31,75.290001,76.099998,74.599998,74.599998,46.884441,3089700
2013-11-01,74.260002,74.300003,73.599998,73.930000,46.463352,6373600
2013-11-04,74.160004,74.529999,73.690002,74.489998,46.815292,3461700
2013-11-05,74.239998,74.629997,73.720001,74.300003,46.695885,2836200
2013-11-06,74.709999,75.370003,74.550003,75.169998,47.242664,2712400
2013-11-07,75.519997,76.010002,74.510002,74.809998,47.016415,4737700
2013-11-08,74.940002,75.500000,74.629997,75.389999,47.380928,3882000
2013-11-11,75.400002,75.820000,75.089996,75.620003,47.525471,3104800
2013-11-12,75.599998,75.900002,75.269997,75.330002,47.343208,2408500
2013-11-13,75.300003,76.570000,75.220001,76.519997,48.091110,3490600
2013-11-14,76.889999,78.470001,76.660004,78.260002,49.184662,3362400
2013-11-15,78.239998,78.870003,78.169998,78.570000,49.379482,2660300
2013-11-18,78.639999,79.290001,78.239998,78.470001,49.316631,2095500
2013-11-19,78.389999,78.620003,77.459999,77.650002,48.801277,2947900
2013-11-20,77.629997,78.110001,77.019997,77.510002,48.713291,2700500
2013-11-21,77.080002,78.220001,77.080002,77.760002,49.251671,2569900
2013-11-22,77.980003,79.339996,77.709999,79.290001,50.220741,2354500
2013-11-25,78.419998,78.519997,76.260002,76.550003,48.485271,7441600
2013-11-26,76.800003,77.559998,76.300003,76.339996,48.352253,3745600
2013-11-27,76.739998,77.820000,76.599998,77.459999,49.061646,2782300
2013-11-29,77.750000,78.190002,77.040001,77.180000,48.884304,1780100
2013-12-02,77.440002,78.010002,76.769997,77.849998,49.308670,2775600
2013-12-03,77.449997,78.000000,76.760002,77.120003,48.846298,3398500
2013-12-04,76.930000,77.010002,75.500000,76.559998,48.491608,4103900
2013-12-05,76.199997,76.360001,74.510002,75.150002,47.598545,4283400
2013-12-06,76.220001,76.959999,75.760002,76.550003,48.485271,2320400
2013-12-09,77.000000,77.550003,76.339996,76.800003,48.643616,3342000
2013-12-10,76.830002,77.169998,76.629997,76.870003,48.687965,1897300
2013-12-11,77.300003,77.599998,75.290001,75.550003,47.851902,2503000
2013-12-12,76.500000,78.260002,76.029999,76.500000,48.453609,3057900
2013-12-13,76.709999,76.839996,76.000000,76.190002,48.257267,2229000
2013-12-16,77.190002,77.830002,76.910004,77.000000,48.770309,2859000
2013-12-17,76.709999,77.820000,76.639999,77.629997,49.169338,3256100
2013-12-18,78.019997,78.519997,76.599998,78.440002,49.682369,4491300
2013-12-19,78.349998,78.949997,77.510002,77.959999,49.378342,3258600
2013-12-20,77.949997,78.709999,77.680000,78.599998,49.783710,4287600
2013-12-23,79.000000,79.099998,77.629997,78.080002,49.454353,2684100
2013-12-24,78.209999,79.269997,78.089996,79.169998,50.144741,1168100
2013-12-26,79.300003,79.669998,78.949997,79.330002,50.246086,1633500
2013-12-27,79.349998,79.570000,79.110001,79.430000,50.309425,1035100
2013-12-30,79.589996,79.769997,78.860001,79.449997,50.322079,3309700
2013-12-31,79.650002,80.330002,79.320000,80.279999,50.847790,1618600
2014-01-02,80.050003,80.209999,77.900002,78.779999,49.897717,4918500
2014-01-03,78.949997,79.129997,78.330002,78.709999,49.853394,1528500
2014-01-06,79.059998,79.059998,77.709999,77.970001,49.384689,3119200
2014-01-07,78.160004,79.250000,77.900002,78.940002,49.999062,2730700
2014-01-08,80.370003,80.419998,78.519997,79.730003,50.499424,3419200
2014-01-09,79.809998,80.820000,79.779999,80.480003,50.974445,3499600
2014-01-10,80.650002,81.620003,80.019997,80.349998,50.892109,2350400
2014-01-13,80.419998,80.599998,79.629997,79.820000,50.556416,3218600
2014-01-14,80.169998,82.180000,80.050003,81.809998,51.816841,3530400
2014-01-15,82.019997,82.809998,81.760002,82.750000,52.412235,2785700
2014-01-16,82.419998,82.970001,81.910004,82.220001,52.076542,2352000
2014-01-17,82.029999,82.099998,80.900002,81.400002,51.557194,2520700
2014-01-21,82.129997,82.610001,80.690002,80.949997,51.272129,2860600
2014-01-22,81.209999,81.430000,78.910004,80.220001,50.809792,5102600
2014-01-23,80.190002,80.190002,76.489998,77.760002,49.251671,10501700
2014-01-24,77.160004,77.769997,75.860001,75.919998,48.086231,5905800
2014-01-27,75.919998,76.650002,74.370003,75.739998,47.972237,5521300
2014-01-28,75.959999,77.489998,75.760002,76.690002,48.573956,2963000
2014-01-29,76.720001,78.029999,75.599998,76.660004,48.554947,4430100
2014-01-30,77.389999,78.930000,76.650002,78.059998,49.441689,4588100
2014-01-31,79.000000,80.820000,77.500000,78.760002,49.885052,5926200
2014-02-03,78.989998,79.410004,76.730003,77.209999,48.903301,4799300
2014-02-04,77.589996,78.839996,77.169998,78.040001,49.429024,3660200
2014-02-05,77.370003,77.949997,76.320000,77.610001,49.156654,4798800
2014-02-06,78.000000,79.250000,77.559998,79.120003,50.113071,2804200
2014-02-07,79.919998,81.110001,79.570000,80.830002,51.196144,3439400
2014-02-10,80.709999,81.300003,80.379997,80.959999,51.278484,3019900
2014-02-11,81.279999,82.269997,80.820000,81.680000,51.734531,4130700
2014-02-12,81.699997,82.970001,81.699997,82.620003,52.329910,3191500
2014-02-13,81.879997,83.760002,81.879997,83.370003,52.804947,3304900
2014-02-14,83.199997,84.519997,83.010002,84.470001,53.501648,2930800
2014-02-18,84.989998,85.400002,84.029999,85.330002,54.046352,3614800
2014-02-19,85.000000,86.099998,84.129997,84.279999,53.381313,3899600
2014-02-20,84.320000,86.239998,83.470001,85.800003,54.344055,4003700
2014-02-21,86.360001,86.790001,85.589996,85.650002,54.249027,3302600
2014-02-24,85.699997,87.099998,85.610001,85.970001,54.451714,2976100
2014-02-25,85.900002,86.720001,85.400002,86.300003,54.660725,2936700
2014-02-26,86.389999,87.500000,86.180000,87.419998,55.370125,3226500
2014-02-27,86.889999,87.919998,86.430000,87.870003,56.039772,3754100
2014-02-28,88.139999,89.190002,87.620003,88.080002,56.173695,4633800
2014-03-03,87.279999,88.480003,87.040001,88.470001,56.422417,2428100
2014-03-04,89.629997,89.800003,88.860001,89.680000,57.194122,3005800
2014-03-05,89.639999,90.360001,89.529999,90.099998,57.461994,2930000
2014-03-06,90.570000,91.940002,90.529999,91.059998,58.074230,4128400
2014-03-07,91.309998,91.570000,90.300003,90.900002,57.972179,2679200
2014-03-10,90.610001,91.169998,90.000000,91.029999,58.055088,2326300
2014-03-11,91.110001,91.589996,90.300003,90.440002,57.678802,2827300
2014-03-12,89.889999,90.830002,89.440002,90.160004,57.500229,2829400
2014-03-13,90.650002,91.019997,88.830002,89.029999,56.779572,3118400
2014-03-14,88.809998,90.089996,88.730003,88.919998,56.709412,3376900
2014-03-17,89.570000,91.019997,89.510002,90.599998,57.780869,2286500
2014-03-18,90.760002,91.110001,90.550003,90.699997,57.844616,3985600
2014-03-19,90.919998,90.919998,88.860001,89.699997,57.206860,3421600
2014-03-20,89.559998,90.300003,89.250000,90.260002,57.564003,2245900
2014-03-21,90.550003,90.730003,89.949997,90.040001,57.423710,3906500
2014-03-24,90.519997,90.900002,89.120003,89.570000,57.123947,3558800
2014-03-25,90.309998,91.480003,90.269997,90.570000,57.761707,3616300
2014-03-26,91.370003,91.370003,89.860001,89.879997,57.321678,3300000
2014-03-27,89.750000,89.790001,87.339996,87.360001,55.714508,4686600
2014-03-28,87.269997,88.769997,87.199997,88.379997,56.365028,2495800
2014-03-31,89.540001,89.779999,88.769997,88.940002,56.722164,2592100
2014-04-01,89.150002,89.160004,88.489998,88.769997,56.613743,3642400
2014-04-02,88.860001,90.320000,88.599998,90.269997,57.570381,2517400
2014-04-03,90.070000,90.910004,89.800003,90.459999,57.691570,2567300
2014-04-04,91.500000,91.870003,88.980003,89.029999,56.779572,3363000
2014-04-07,88.730003,89.089996,86.500000,87.120003,55.561447,3918200
2014-04-08,87.150002,87.779999,86.500000,87.040001,55.510437,3388200
2014-04-09,87.260002,89.050003,86.910004,88.540001,56.467064,2983600
2014-04-10,88.930000,88.930000,87.169998,87.379997,55.727257,4479800
2014-04-11,85.400002,88.239998,85.400002,87.110001,55.555077,3775400
2014-04-14,87.860001,88.570000,87.410004,88.150002,56.218330,2568800
2014-04-15,88.419998,89.669998,87.800003,89.550003,57.111202,3742700
2014-04-16,91.389999,92.110001,90.309998,91.459999,58.329308,3600300
2014-04-17,91.620003,92.489998,90.430000,92.110001,58.743855,3280600
2014-04-21,93.430000,93.430000,91.800003,92.239998,58.826782,2481900
2014-04-22,93.029999,93.989998,92.309998,93.269997,59.483646,2479300
2014-04-23,92.980003,93.900002,91.589996,92.300003,58.865047,3577600
2014-04-24,92.019997,92.199997,90.790001,91.480003,58.787922,2298300
2014-04-25,91.349998,91.589996,90.669998,91.050003,58.511578,3205200
2014-04-28,91.739998,91.930000,89.860001,90.739998,58.312370,3474500
2014-04-29,90.220001,92.550003,89.750000,90.970001,58.460190,6085300
2014-04-30,91.290001,93.410004,90.830002,92.500000,59.443398,5344000
2014-05-01,92.790001,92.830002,91.870003,92.419998,59.391998,2194700
2014-05-02,92.080002,93.180000,92.000000,92.400002,59.379162,2042100
2014-05-05,92.209999,94.040001,92.120003,93.660004,60.188866,1952300
2014-05-06,93.400002,94.430000,92.970001,94.050003,60.439472,2235900
2014-05-07,94.370003,95.809998,93.930000,95.769997,61.544830,2549400
2014-05-08,95.540001,96.360001,93.910004,94.449997,60.696537,3756700
2014-05-09,94.820000,95.470001,93.809998,95.449997,61.339172,2312400
2014-05-12,96.199997,96.720001,95.900002,96.279999,61.872562,2369900
2014-05-13,96.720001,97.110001,95.919998,95.989998,61.686195,2651200
2014-05-14,96.349998,97.070000,95.760002,96.570000,62.058918,2387300
2014-05-15,96.180000,96.339996,94.290001,95.239998,61.204227,2984500
2014-05-16,95.300003,96.330002,94.639999,96.139999,61.782600,2218600
2014-05-19,96.160004,98.180000,96.080002,96.800003,62.206722,3558700
2014-05-20,96.570000,97.730003,96.419998,97.000000,62.335247,2871800
2014-05-21,97.449997,98.389999,97.269997,98.160004,63.080708,2917000
2014-05-22,98.000000,98.459999,97.559998,97.699997,62.785076,2662400
2014-05-23,97.699997,98.919998,97.680000,98.779999,63.479137,1849300
2014-05-27,99.050003,99.699997,98.250000,98.470001,63.279922,3229900
2014-05-28,98.839996,99.900002,98.510002,98.989998,63.614090,3100900
2014-05-29,99.160004,100.489998,98.519997,100.349998,64.488075,1954200
2014-05-30,100.260002,100.290001,99.120003,99.570000,63.986809,3241500
2014-06-02,99.930000,100.500000,99.260002,100.199997,64.391685,2216100
2014-06-03,100.220001,101.000000,99.839996,99.889999,64.192451,2224700
2014-06-04,99.940002,100.610001,99.320000,100.129997,64.346687,2455500
2014-06-05,99.900002,100.330002,98.769997,99.040001,63.646217,3706500
2014-06-06,99.199997,99.650002,98.830002,99.000000,63.620514,3609600
2014-06-09,98.739998,99.669998,98.519997,98.919998,63.569092,2126000
2014-06-10,99.000000,100.070000,98.900002,99.949997,64.231010,2236900
2014-06-11,99.059998,99.620003,99.010002,99.199997,63.749050,1938900
2014-06-12,98.730003,101.129997,98.730003,99.260002,63.787601,4191800
2014-06-13,99.080002,99.750000,98.730003,98.959999,63.594803,2530800
2014-06-16,99.120003,99.330002,98.129997,98.870003,63.536964,2392100
2014-06-17,98.540001,99.339996,98.410004,98.779999,63.479137,2342100
2014-06-18,98.550003,99.059998,97.860001,98.970001,63.601250,2681300
2014-06-19,99.059998,99.410004,98.550003,98.800003,63.491989,2091500
2014-06-20,99.360001,100.330002,99.089996,100.150002,64.359528,5610500
2014-06-23,100.330002,101.000000,99.629997,100.720001,64.725861,3123400
2014-06-24,102.629997,102.629997,100.059998,100.099998,64.327423,4549500
2014-06-25,99.330002,100.349998,98.400002,98.580002,63.350597,4048200
2014-06-26,98.959999,99.000000,97.629997,98.500000,63.299210,2604500
2014-06-27,98.139999,98.629997,96.360001,96.870003,62.251724,6178400
2014-06-30,97.139999,98.129997,96.629997,97.650002,62.752953,3010100
2014-07-01,98.300003,99.129997,97.540001,98.519997,63.312046,2248600
2014-07-02,98.209999,99.220001,98.160004,98.750000,63.459850,2098000
2014-07-03,98.870003,99.889999,98.839996,99.669998,64.051094,1320600
2014-07-07,99.269997,99.470001,97.790001,98.339996,63.196381,2208400
2014-07-08,97.800003,98.309998,97.089996,97.680000,62.772232,2346500
2014-07-09,98.160004,99.070000,98.010002,98.820000,63.504845,2299800
2014-07-10,97.639999,99.300003,97.570000,98.489998,63.292747,2085700
2014-07-11,98.599998,99.419998,98.300003,99.160004,63.723331,1781600
2014-07-14,99.599998,99.599998,98.650002,98.989998,63.614090,2168200
2014-07-15,99.260002,99.779999,98.230003,98.470001,63.279922,2595300
2014-07-16,98.470001,99.589996,98.470001,99.449997,63.909683,2327300
2014-07-17,98.489998,100.419998,98.470001,99.529999,63.961098,2279600
2014-07-18,99.309998,101.209999,99.239998,101.029999,64.925064,2624200
2014-07-21,100.620003,101.379997,100.099998,101.220001,65.047165,2145800
2014-07-22,101.250000,102.199997,101.080002,102.150002,65.644806,2394300
2014-07-23,102.500000,103.040001,102.239998,102.500000,65.869720,2099700
2014-07-24,103.110001,103.470001,102.139999,102.419998,65.818306,2287900
2014-07-25,105.000000,107.680000,104.519997,107.489998,69.076439,4070300
2014-07-28,107.500000,109.910004,107.419998,109.650002,70.464523,4021000
2014-07-29,109.669998,110.379997,108.250000,108.290001,69.590546,2674600
2014-07-30,108.750000,109.260002,107.790001,108.180000,69.519844,2842000
2014-07-31,107.330002,107.589996,105.949997,106.250000,68.279594,3505700
2014-08-01,106.250000,106.959999,105.639999,106.550003,68.472366,2564400
2014-08-04,107.160004,108.680000,106.059998,108.639999,69.815468,3226600
2014-08-05,107.690002,109.180000,106.690002,107.360001,68.992905,3053900
2014-08-06,107.379997,109.750000,107.370003,108.989998,70.040398,2724000
2014-08-07,109.150002,109.989998,107.660004,107.930000,69.359222,2604600
2014-08-08,108.019997,108.610001,107.589996,108.370003,69.641991,3937000
2014-08-11,109.129997,109.800003,107.930000,108.279999,69.584145,2932400
2014-08-12,108.419998,109.040001,107.769997,108.889999,69.976151,2736500
2014-08-13,109.050003,110.139999,108.650002,109.849998,70.593056,2741900
2014-08-14,110.000000,110.489998,109.699997,109.790001,70.554512,1909100
2014-08-15,110.000000,110.669998,108.720001,110.599998,71.075012,2593100
2014-08-18,111.580002,112.000000,110.680000,111.160004,71.434944,2569100
2014-08-19,111.410004,112.370003,111.169998,112.199997,72.103241,2171200
2014-08-20,112.379997,112.519997,111.830002,112.169998,72.083954,1751000
2014-08-21,112.190002,112.730003,111.459999,112.300003,72.620705,1887600
2014-08-22,111.800003,112.430000,111.500000,112.139999,72.517227,1587700
2014-08-25,112.830002,113.650002,112.570000,112.949997,73.041031,2034700
2014-08-26,113.139999,113.139999,112.349998,112.599998,72.814705,1516900
2014-08-27,113.120003,113.709999,112.449997,113.599998,73.461357,1654800
2014-08-28,113.510002,113.709999,112.559998,113.480003,73.383774,1602100
2014-08-29,113.940002,114.379997,113.339996,114.349998,73.946358,2052300
2014-09-02,115.070000,115.330002,113.779999,114.190002,73.842888,2548200
2014-09-03,114.449997,114.779999,114.080002,114.230003,73.868774,1770800
2014-09-04,114.470001,114.910004,113.580002,113.839996,73.616577,1573000
2014-09-05,113.940002,114.720001,113.510002,114.589996,74.101570,1772800
2014-09-08,114.320000,115.010002,113.889999,114.000000,73.720024,2064400
2014-09-09,113.779999,114.260002,112.940002,113.029999,73.092766,1604700
2014-09-10,113.019997,113.639999,112.000000,113.449997,73.364372,1445400
2014-09-11,113.010002,113.419998,112.550003,113.230003,73.222099,1806500
2014-09-12,113.379997,113.599998,111.459999,111.680000,72.219780,2316300
2014-09-15,111.470001,112.050003,110.820000,111.860001,72.336159,2150200
2014-09-16,111.779999,112.519997,111.459999,111.559998,72.142174,2959700
2014-09-17,112.019997,113.080002,110.870003,111.580002,72.155098,2981500
2014-09-18,112.220001,113.860001,112.190002,113.750000,73.558357,2911500
2014-09-19,114.629997,115.400002,113.540001,114.000000,73.720024,4759800
2014-09-22,114.000000,114.279999,112.559998,112.610001,72.821175,2475500
2014-09-23,112.559998,112.820000,110.150002,110.309998,71.333847,2779100
2014-09-24,110.910004,111.980003,109.739998,111.949997,72.394363,2875800
2014-09-25,111.430000,111.790001,109.980003,110.059998,71.172165,2033300
2014-09-26,110.349998,113.650002,110.250000,113.250000,73.235031,2622500
2014-09-29,112.120003,113.589996,111.250000,113.300003,73.267372,2202500
2014-09-30,112.489998,112.690002,107.669998,108.660004,70.266830,6396000
2014-10-01,107.769997,107.790001,104.449997,105.000000,67.900024,6965300
2014-10-02,104.199997,104.500000,100.779999,103.000000,66.606697,7078200
2014-10-03,103.120003,103.650002,100.809998,101.720001,65.778961,6060800
2014-10-06,102.000000,102.599998,101.370003,101.889999,65.888885,4249600
2014-10-07,101.239998,101.339996,99.239998,99.330002,64.233414,4939200
2014-10-08,99.489998,102.809998,98.279999,102.580002,66.335121,6440800
2014-10-09,102.760002,103.089996,99.010002,99.180000,64.136429,4465500
2014-10-10,99.099998,99.110001,94.949997,95.040001,61.459244,6653500
2014-10-13,95.510002,95.800003,86.360001,86.589996,55.994881,12437600
2014-10-14,88.250000,89.449997,84.500000,85.389999,55.218895,12464400
2014-10-15,83.760002,86.290001,81.150002,85.930000,55.568100,12921400
2014-10-16,84.470001,90.540001,84.459999,89.330002,57.766769,9025100
2014-10-17,92.290001,92.820000,89.269997,89.629997,57.960762,7247700
2014-10-20,89.379997,92.269997,89.260002,92.019997,59.506294,4532800
2014-10-21,92.889999,95.709999,92.830002,95.190002,61.556244,5721900
2014-10-22,96.480003,96.809998,93.360001,93.480003,60.450424,4837700
2014-10-23,94.480003,94.900002,92.309998,94.330002,61.000103,5020200
2014-10-24,92.220001,93.419998,90.010002,92.389999,59.745560,7485100
2014-10-27,89.150002,89.910004,84.690002,87.190002,56.382896,12042900
2014-10-28,87.250000,89.269997,86.330002,89.230003,57.702114,6405500
2014-10-29,90.209999,90.870003,88.410004,90.790001,58.710888,11498800
2014-10-30,90.029999,91.440002,89.349998,91.010002,58.853176,4771200
2014-10-31,92.230003,92.519997,89.709999,91.629997,59.254101,6514200
2014-11-03,91.889999,92.500000,89.029999,89.220001,57.695637,6612300
2014-11-04,88.489998,88.500000,83.160004,84.070000,54.365303,9161200
2014-11-05,84.459999,86.760002,84.029999,85.250000,55.128361,6079900
2014-11-06,84.809998,87.220001,84.430000,86.300003,55.807369,4870000
2014-11-07,86.510002,87.830002,86.309998,87.459999,56.557487,4184500
2014-11-10,87.480003,89.070000,87.029999,88.029999,56.926079,3982200
2014-11-11,87.959999,88.550003,86.570000,88.540001,57.255890,3119600
2014-11-12,88.750000,89.120003,86.839996,88.589996,57.288227,5527200
2014-11-13,88.559998,89.650002,86.879997,87.940002,56.867897,4850400
2014-11-14,87.940002,89.379997,87.599998,88.330002,57.120083,4124200
2014-11-17,88.180000,88.330002,86.739998,87.699997,56.712685,4940100
2014-11-18,88.089996,89.629997,88.070000,89.040001,57.579216,4714200
2014-11-19,89.169998,89.620003,88.330002,89.349998,57.779682,3339700
2014-11-20,88.000000,90.750000,87.660004,90.419998,58.933334,6185500
2014-11-21,94.000000,94.330002,90.430000,91.199997,59.441719,6461600
2014-11-24,91.129997,91.610001,90.309998,90.559998,59.024582,4207500
2014-11-25,91.290001,91.660004,90.099998,90.650002,59.083252,3914000
2014-11-26,90.389999,90.389999,88.370003,89.540001,58.359768,3836700
2014-11-28,83.919998,84.019997,78.580002,78.860001,51.398819,8323300
2014-12-01,76.209999,78.610001,75.300003,76.809998,50.062714,12690600
2014-12-02,77.230003,77.980003,75.879997,77.029999,50.206100,6125500
2014-12-03,77.599998,80.169998,77.059998,78.720001,51.307598,7430000
2014-12-04,78.250000,81.139999,78.209999,81.139999,52.884876,7154100
2014-12-05,83.430000,83.440002,80.209999,80.769997,52.643723,7066100
2014-12-08,80.190002,80.779999,76.260002,77.699997,50.642769,7485800
2014-12-09,77.309998,78.760002,76.669998,78.690002,51.288036,5000900
2014-12-10,77.570000,77.570000,74.040001,74.620003,48.635311,6823100
2014-12-11,74.419998,76.889999,74.410004,75.300003,49.078526,5133700
2014-12-12,71.320000,73.190002,70.260002,70.610001,46.021721,9431100
2014-12-15,71.669998,72.190002,70.059998,70.669998,46.060814,6465500
2014-12-16,71.139999,73.690002,70.370003,71.550003,46.634369,8812000
2014-12-17,72.080002,77.110001,72.000000,75.599998,49.274055,8659100
2014-12-18,80.870003,81.209999,76.849998,79.260002,51.659527,9716200
2014-12-19,80.370003,82.309998,79.709999,82.000000,53.445396,8325700
2014-12-22,82.430000,82.430000,80.199997,81.110001,52.865326,4721300
2014-12-23,81.339996,82.820000,80.389999,82.199997,53.575760,4041900
2014-12-24,81.629997,82.360001,80.769997,81.309998,52.995667,2367200
2014-12-26,81.209999,81.980003,80.540001,80.980003,52.780594,2846900
2014-12-29,80.970001,81.989998,80.370003,80.730003,52.617664,3418500
2014-12-30,81.230003,81.699997,80.290001,80.599998,52.532925,2985900
2014-12-31,80.129997,80.580002,78.949997,79.389999,51.744267,3299600
2015-01-02,79.940002,80.589996,79.290001,80.070000,52.187489,2868700
2015-01-05,78.790001,78.989998,75.230003,76.040001,49.560837,5461200
2015-01-06,76.440002,76.900002,74.110001,74.430000,48.511494,5074600
2015-01-07,75.139999,75.970001,74.010002,75.209999,49.019867,3456900
2015-01-08,76.050003,78.559998,75.860001,78.220001,50.981701,6055600
2015-01-09,79.459999,79.769997,77.690002,78.980003,51.477062,5082600
2015-01-12,78.360001,78.800003,75.760002,76.150002,49.632523,5468400
2015-01-13,77.300003,77.300003,74.510002,75.300003,49.078526,6464200
2015-01-14,74.129997,74.820000,71.739998,74.360001,48.465855,6020500
2015-01-15,75.080002,76.839996,74.330002,75.269997,49.058975,5791200
2015-01-16,75.419998,80.239998,75.419998,79.839996,52.037571,7351700
2015-01-20,79.209999,79.580002,76.199997,77.940002,50.799202,4823100
2015-01-21,78.099998,81.720001,77.400002,81.379997,53.041290,5420000
2015-01-22,82.320000,82.970001,80.410004,81.410004,53.060848,5269300
2015-01-23,80.940002,81.730003,80.360001,80.800003,52.663280,4169200
2015-01-26,80.169998,80.360001,78.879997,79.269997,51.666058,5172900
2015-01-27,78.050003,79.800003,76.989998,78.669998,51.275002,5096500
2015-01-28,79.209999,79.209999,76.120003,76.459999,49.834576,4814000
2015-01-29,77.180000,78.029999,75.430000,77.769997,50.688389,5502100
2015-01-30,76.949997,81.089996,76.470001,79.089996,51.548756,5012100
2015-02-02,79.250000,82.860001,79.250000,82.000000,53.445396,6821300
2015-02-03,83.709999,87.139999,83.379997,86.900002,56.639091,8715600
2015-02-04,85.839996,86.730003,84.360001,85.349998,55.628838,6207100
2015-02-05,86.449997,90.199997,86.279999,87.650002,57.127937,6285000
2015-02-06,88.059998,88.610001,86.629997,86.820000,56.586945,5236000
2015-02-09,88.180000,89.290001,87.279999,88.339996,57.577648,5524400
2015-02-10,88.489998,88.650002,87.370003,88.209999,57.492924,4870100
2015-02-11,87.559998,88.139999,86.379997,87.180000,56.821568,4364800
2015-02-12,88.250000,90.820000,88.160004,89.800003,58.529251,5468700
2015-02-13,89.209999,90.349998,89.209999,89.989998,58.653084,6000900
2015-02-17,89.099998,90.580002,88.129997,89.940002,58.620487,3967800
2015-02-18,88.150002,89.529999,87.809998,89.489998,58.327179,2998700
2015-02-19,88.190002,91.449997,87.459999,91.239998,59.467773,4946500
2015-02-20,90.669998,91.139999,89.370003,90.470001,58.965912,4922900
2015-02-23,89.949997,91.790001,89.540001,91.550003,59.669849,4000100
2015-02-24,91.820000,91.989998,90.510002,91.320000,59.519936,3168000
2015-02-25,91.529999,91.750000,89.500000,89.589996,58.392365,3449600
2015-02-26,88.300003,89.529999,85.639999,86.750000,56.986584,6015000
2015-02-27,86.879997,88.010002,85.860001,85.910004,56.434795,3891900
2015-03-02,85.910004,86.290001,84.050003,86.099998,56.559589,4474700
2015-03-03,85.639999,86.830002,85.400002,86.489998,56.815769,3095100
2015-03-04,85.989998,87.400002,85.500000,87.239998,57.308460,3092800
2015-03-05,87.080002,88.139999,86.449997,87.980003,57.794582,4889900
2015-03-06,86.489998,87.870003,86.360001,87.400002,57.413567,5861700
2015-03-09,87.500000,88.500000,87.489998,87.599998,57.544945,2951700
2015-03-10,86.339996,86.589996,84.059998,84.379997,55.429729,4497000
2015-03-11,84.639999,85.470001,83.809998,85.110001,55.909260,2827000
2015-03-12,85.199997,86.889999,85.199997,86.019997,56.507046,3027200
2015-03-13,85.290001,85.459999,83.209999,83.720001,54.996159,3159400
2015-03-16,83.930000,85.360001,82.349998,85.269997,56.014362,3220400
